Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,expend,sample
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,35-44,Female,4-13 nights,832.379,4994.276,582665.556,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,35-44,Female,14-27 nights,2484.281,42232.776,3945038.112,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,45-54,Male,4-13 nights,1298.054,5192.218,610085.597,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,45-54,Male,14-27 nights,2295.165,32132.304,688549.365,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,45-54,Female,4-13 nights,1298.054,6490.272,624364.196,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,55-64,Male,4-13 nights,5947.235,39335.481,3707523.147,3
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,55-64,Male,14-27 nights,830.807,11631.301,623105.387,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,65 & over,Male,4-13 nights,830.807,3323.229,166161.436,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,65 & over,Male,14-27 nights,830.807,17446.951,363893.546,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Independent,D/K,#NULL!,4-13 nights,628.789,2515.155,252144.285,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,35-44,Male,1-3 nights,1427.949,4283.848,119947.749,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,35-44,Male,4-13 nights,1461.815,10232.706,1026194.222,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,35-44,Female,4-13 nights,548.535,3839.746,185953.390,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,45-54,Male,4-13 nights,3552.419,24866.933,2195277.665,3
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,45-54,Female,4-13 nights,1275.136,7472.750,1440509.512,2
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,55-64,Male,4-13 nights,2480.463,17363.238,2129595.278,2
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,55-64,Male,14-27 nights,2484.281,34779.933,3641955.839,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,55-64,Female,4-13 nights,3073.555,24370.781,2946430.900,4
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,65 & over,Male,4-13 nights,1725.859,12081.012,1045781.044,3
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,65 & over,Male,14-27 nights,2484.281,44717.057,3761201.324,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,65 & over,Female,4-13 nights,2081.990,14573.933,1411044.217,3
2023,Jan-Mar,UK residents,Air,Cyprus EU,Holiday,Non-Independent,65 & over,Female,14-27 nights,2751.674,45062.848,3135800.728,3
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,16-24,Female,4-13 nights,628.789,3143.944,148394.143,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,16-24,Female,28-90 nights,1940.574,60157.789,0.000,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,35-44,Male,4-13 nights,1003.924,7027.469,1003924.138,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,35-44,Female,4-13 nights,628.789,4401.521,62878.874,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,35-44,Female,14-27 nights,1476.538,20671.538,738269.213,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,45-54,Male,1-3 nights,495.228,990.455,82703.017,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,55-64,Male,4-13 nights,2596.109,19470.817,1038443.569,2
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,55-64,Female,4-13 nights,2354.016,23540.161,783887.362,1
2023,Jan-Mar,UK residents,Air,Cyprus EU,VFR,Independent,65 & over,Female,14-27 nights,2484.281,52169.899,1242140.464,1
2023,Jan-Mar,UK residents,Air,Cyprus Non EU,Holiday,Independent,65 & over,Female,3-6 months,398.757,69782.560,1810358.986,1
2023,Jan-Mar,UK residents,Air,Cyprus Non EU,VFR,Independent,55-64,Female,4-13 nights,2726.004,22716.401,618526.083,2
2023,Jan-Mar,UK residents,Air,Cyprus Non EU,Miscellaneous,Independent,55-64,Female,28-90 nights,2650.653,159039.199,26506533.189,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,0-15,Female,1-3 nights,2266.259,6798.776,605091.094,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,16-24,Male,1-3 nights,5190.600,14098.732,2227032.955,2
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,16-24,Female,1-3 nights,1473.068,4419.205,589227.283,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,16-24,Female,4-13 nights,2266.259,11331.294,56656.470,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Male,1-3 nights,1473.068,4419.205,515573.873,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Male,4-13 nights,5590.354,22361.415,2001986.361,3
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Female,1-3 nights,10115.009,29796.493,3601173.393,5
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Female,4-13 nights,3863.700,24553.479,3448296.522,2
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,35-44,Male,1-3 nights,5896.506,17689.517,3365867.808,3
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,35-44,Female,1-3 nights,5617.891,14953.315,2057120.623,2
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,45-54,Male,1-3 nights,830.807,2492.422,747726.464,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,45-54,Male,4-13 nights,1316.425,5265.699,895168.873,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,45-54,Female,1-3 nights,830.807,2492.422,830807.182,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,55-64,Male,4-13 nights,3717.532,14870.127,929382.952,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,55-64,Female,4-13 nights,1316.425,6582.124,850410.429,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,D/K,Female,1-3 nights,2266.259,4532.518,732001.586,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Non-Independent,35-44,Male,4-13 nights,1316.425,5265.699,845144.730,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Non-Independent,35-44,Female,1-3 nights,1316.425,3949.274,125060.357,1
2023,Jan-Mar,UK residents,Air,Denmark,Holiday,Non-Independent,55-64,Male,1-3 nights,1316.425,2632.850,333055.478,1
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,25-34,Male,1-3 nights,8162.765,14168.350,3496552.944,4
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,25-34,Male,14-27 nights,628.287,8796.025,37697.249,1
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,35-44,Male,Nil Stay,1067.818,0.000,32034.541,1
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,35-44,Male,1-3 nights,2312.066,2312.066,462413.134,1
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,35-44,Male,4-13 nights,1067.818,5339.090,1067818.037,1
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,35-44,Female,1-3 nights,2449.522,4899.043,0.000,1
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,45-54,Male,1-3 nights,2829.707,5068.399,1566208.322,3
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,45-54,Female,1-3 nights,1900.360,5701.079,1140215.802,1
2023,Jan-Mar,UK residents,Air,Denmark,Business,Independent,65 & over,Female,1-3 nights,1973.916,1973.916,19739.158,1
2023,Jan-Mar,UK residents,Air,Denmark,Business,Non-Independent,45-54,Male,1-3 nights,2270.583,3743.651,967166.474,2
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,16-24,Male,4-13 nights,596.776,2387.102,59677.558,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,16-24,Female,14-27 nights,1473.068,22096.023,129630.002,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,25-34,Male,4-13 nights,2082.779,8331.114,208277.855,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,25-34,Male,28-90 nights,2859.640,85789.196,857891.955,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,35-44,Male,4-13 nights,398.757,1595.030,289099.177,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,35-44,Female,4-13 nights,3373.428,19813.276,1184357.007,2
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,45-54,Male,1-3 nights,1648.770,4946.311,371936.643,2
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,45-54,Male,4-13 nights,1473.068,10311.477,736534.104,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,45-54,Female,1-3 nights,2266.259,4532.518,589227.283,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,45-54,Female,4-13 nights,3446.984,32967.297,2084395.907,2
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,55-64,Male,4-13 nights,1973.916,13817.411,434261.474,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,65 & over,Male,4-13 nights,1394.291,11159.767,185164.344,2
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,65 & over,Female,4-13 nights,4475.584,25479.454,937503.829,3
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,D/K,Male,4-13 nights,488.599,2931.595,7328.989,1
2023,Jan-Mar,UK residents,Air,Denmark,VFR,Non-Independent,45-54,Male,4-13 nights,628.287,2513.150,138223.245,1
2023,Jan-Mar,UK residents,Air,Denmark,Miscellaneous,Independent,35-44,Female,1-3 nights,2449.522,2449.522,489904.345,1
2023,Jan-Mar,UK residents,Air,Estonia,Business,Independent,35-44,Male,1-3 nights,994.524,2983.573,994524.448,1
2023,Jan-Mar,UK residents,Air,Estonia,VFR,Independent,25-34,Male,4-13 nights,994.524,6961.671,825455.291,1
2023,Jan-Mar,UK residents,Air,Estonia,VFR,Independent,25-34,Female,4-13 nights,1333.317,5333.266,583992.631,1
2023,Jan-Mar,UK residents,Air,Estonia,VFR,Independent,25-34,Female,14-27 nights,2449.522,46540.913,2449521.723,1
2023,Jan-Mar,UK residents,Air,Estonia,VFR,Independent,35-44,Male,4-13 nights,994.524,9945.244,994524.448,1
2023,Jan-Mar,UK residents,Air,Estonia,Miscellaneous,Non-Independent,25-34,Female,4-13 nights,994.524,5967.147,829433.389,1
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,16-24,Female,4-13 nights,3135.059,21945.412,4993665.895,2
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,25-34,Male,14-27 nights,1316.425,26328.496,329106.203,1
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,25-34,Female,1-3 nights,689.050,2067.151,275620.085,1
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,25-34,Female,4-13 nights,763.315,5343.203,381657.350,1
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,35-44,Male,4-13 nights,2450.267,17144.596,3396655.588,3
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,55-64,Male,4-13 nights,2039.230,8156.918,947917.620,2
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,D/K,Female,4-13 nights,977.198,4885.992,2024266.657,2
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,16-24,Female,1-3 nights,689.050,1378.100,1048045.373,1
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,35-44,Male,4-13 nights,2289.944,16029.609,10163535.220,3
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,35-44,Male,14-27 nights,488.599,9771.985,791042.172,1
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,45-54,Male,4-13 nights,1526.629,10686.406,2525045.025,2
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,45-54,Female,4-13 nights,1526.629,10686.406,2393754.897,2
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,45-54,Female,14-27 nights,488.599,8794.786,1620683.684,1
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,55-64,Male,4-13 nights,763.315,5343.203,927427.360,1
2023,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,55-64,Female,4-13 nights,763.315,5343.203,1057954.173,1
2023,Jan-Mar,UK residents,Air,Finland,Business,Independent,25-34,Male,1-3 nights,2449.522,4899.043,857332.603,1
2023,Jan-Mar,UK residents,Air,Finland,Business,Independent,25-34,Male,4-13 nights,1473.068,5892.273,490531.713,1
2023,Jan-Mar,UK residents,Air,Finland,Business,Independent,35-44,Male,1-3 nights,488.599,977.198,488599.241,1
2023,Jan-Mar,UK residents,Air,Finland,Business,Independent,35-44,Female,1-3 nights,2449.522,7348.565,1959617.378,1
2023,Jan-Mar,UK residents,Air,Finland,Business,Independent,45-54,Male,4-13 nights,488.599,1954.397,385993.401,1
2023,Jan-Mar,UK residents,Air,Finland,Business,Independent,55-64,Male,1-3 nights,1316.425,2632.850,658212.407,1
2023,Jan-Mar,UK residents,Air,Finland,VFR,Independent,25-34,Female,1-3 nights,2162.118,6486.355,579730.505,2
2023,Jan-Mar,UK residents,Air,Finland,VFR,Independent,35-44,Female,4-13 nights,488.599,3908.794,488599.241,1
2023,Jan-Mar,UK residents,Air,Finland,VFR,Independent,65 & over,Male,4-13 nights,2449.522,12247.609,612380.431,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,0-15,Male,4-13 nights,6917.257,44602.168,10034825.324,8
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,0-15,Male,14-27 nights,874.306,13114.595,1457468.656,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,0-15,Female,4-13 nights,2417.366,15824.491,1307233.793,3
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Male,1-3 nights,3223.878,5573.449,1873307.288,4
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Male,4-13 nights,15112.391,105061.205,16440516.600,15
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Female,1-3 nights,14776.140,41981.045,5138233.166,11
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Female,4-13 nights,42958.682,238843.787,27826560.058,32
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Female,14-27 nights,3097.066,56199.513,3272993.824,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Male,1-3 nights,18012.518,46087.522,16586745.474,11
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Male,4-13 nights,55425.909,382357.014,54716207.832,42
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Male,14-27 nights,1461.815,20465.412,2923630.261,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Female,1-3 nights,19167.870,44474.693,6734318.771,16
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Female,4-13 nights,32833.300,205371.155,24584954.595,27
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Male,1-3 nights,13030.626,37282.833,6702781.607,11
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Male,4-13 nights,30176.548,167341.788,27261966.803,26
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Male,14-27 nights,2266.259,38526.399,1133129.390,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Female,1-3 nights,10835.196,25965.540,4877378.300,10
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Female,4-13 nights,40538.295,261260.619,37048175.306,28
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Male,1-3 nights,2447.630,6567.080,669666.771,4
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Male,4-13 nights,36642.666,230176.524,35675481.443,28
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Female,1-3 nights,9261.144,27357.522,4789684.733,7
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Female,4-13 nights,24295.660,144747.481,19459404.074,21
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Male,1-3 nights,8710.674,22641.588,2896503.609,8
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Male,4-13 nights,35949.809,213031.934,31124275.603,25
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Female,1-3 nights,4377.988,7324.125,3672388.753,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Female,4-13 nights,22951.113,130085.145,17678445.896,19
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,65 & over,Male,1-3 nights,611.223,1833.668,458416.976,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,65 & over,Male,4-13 nights,8163.795,53551.244,6044394.180,7
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,65 & over,Male,14-27 nights,1917.247,46013.936,1917247.343,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,65 & over,Female,4-13 nights,1543.444,9648.569,1189675.649,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,D/K,#NULL!,4-13 nights,6554.385,43825.001,6216500.736,3
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,D/K,Male,1-3 nights,3050.521,9151.562,1589321.293,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,D/K,Male,4-13 nights,1486.565,10405.956,1615194.664,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Independent,D/K,Female,1-3 nights,3799.701,6500.060,1342768.583,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,0-15,Male,1-3 nights,2864.228,8592.685,1514907.229,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,0-15,Male,4-13 nights,3345.167,21023.625,3953880.972,3
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,0-15,Female,4-13 nights,994.524,5967.147,1188456.715,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,16-24,Male,1-3 nights,458.865,1376.596,351490.851,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,16-24,Male,4-13 nights,17710.431,119374.273,17696015.126,15
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,16-24,Female,1-3 nights,3906.601,11719.802,1075779.882,3
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,16-24,Female,4-13 nights,7028.644,45158.019,7500326.084,8
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,25-34,Male,1-3 nights,2923.040,7938.314,883898.794,4
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,25-34,Male,4-13 nights,27296.036,165880.140,30026316.692,22
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,25-34,Female,1-3 nights,11749.652,31445.214,3563147.292,9
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,25-34,Female,4-13 nights,13897.903,93346.478,16456135.341,12
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,35-44,Male,1-3 nights,6546.700,19640.101,3099372.207,6
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,35-44,Male,4-13 nights,21082.781,135856.670,18181591.618,15
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,35-44,Female,1-3 nights,3816.789,10991.502,1825345.530,5
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,35-44,Female,4-13 nights,20642.564,113534.797,17639463.611,14
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,45-54,Male,1-3 nights,2606.097,6501.867,1126723.224,3
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,45-54,Male,4-13 nights,15130.766,92603.183,16515764.205,14
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,45-54,Female,1-3 nights,387.904,1163.712,340579.823,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,45-54,Female,4-13 nights,9780.379,66070.109,12635778.548,11
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,55-64,Male,1-3 nights,1973.916,5921.747,1774550.297,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,55-64,Male,4-13 nights,9376.667,67366.747,13602269.091,7
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,55-64,Female,1-3 nights,3075.652,9226.955,1421846.116,4
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,55-64,Female,4-13 nights,5330.698,33264.351,5875037.652,6
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,65 & over,Male,4-13 nights,817.963,5725.743,1145148.558,1
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,65 & over,Female,1-3 nights,1145.311,3435.932,509900.620,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,65 & over,Female,4-13 nights,1360.090,7730.305,1672521.286,2
2023,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,D/K,Male,1-3 nights,1350.179,2700.359,450959.885,1
2023,Jan-Mar,UK residents,Air,France,Business,Independent,16-24,Male,1-3 nights,2911.772,3906.296,524462.694,2
2023,Jan-Mar,UK residents,Air,France,Business,Independent,16-24,Female,1-3 nights,1917.247,3834.495,0.000,1
2023,Jan-Mar,UK residents,Air,France,Business,Independent,16-24,Female,4-13 nights,2020.722,8082.887,1111397.031,1
2023,Jan-Mar,UK residents,Air,France,Business,Independent,16-24,Female,14-27 nights,797.515,11165.210,79751.497,1
2023,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Male,1-3 nights,3203.480,6406.961,1012816.377,3
2023,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Male,4-13 nights,4544.607,18178.429,2024413.897,3
2023,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Female,1-3 nights,3569.431,8075.442,1966464.094,2
